Name of restaurant,City,Country code,Day of week,Start time hour,Start time minute,End time hour,End time minute
Com Tam Dat Thanh,San Jose,US,4,10,00,21,21
Com Tam Dat Thanh,San Jose,US,5,09,00,21,21
Com Tam Dat Thanh,San Jose,US,6,09,00,21,21
Com Tam Thanh,San Jose,US,0,10,00,21,21
Com Tam Thanh,San Jose,US,1,10,00,21,21
Com Tam Thanh,San Jose,US,2,10,00,21,21
Com Tam Thanh,San Jose,US,3,10,00,21,21
Com Tam Thanh,San Jose,US,4,10,00,21,21
Com Tam Thanh,San Jose,US,5,10,00,21,21
Com Tam Thanh,San Jose,US,6,10,00,21,21
Com Tam Thien Huong,San Jose,US,0,10,00,21,21
Com Tam Thien Huong,San Jose,US,2,10,00,21,21
Com Tam Thien Huong,San Jose,US,3,10,00,21,21
Com Tam Thien Huong,San Jose,US,4,10,00,21,21
Com Tam Thien Huong,San Jose,US,5,10,00,21,21
Com Tam Thien Huong,San Jose,US,6,10,00,21,21
Com Tam Thien Huong,San Jose,US,0,09,00,21,21
Com Tam Thien Huong,San Jose,US,1,09,00,21,21
Com Tam Thien Huong,San Jose,US,2,09,00,21,21
Com Tam Thien Huong,San Jose,US,3,09,00,21,21
Com Tam Thien Huong,San Jose,US,4,09,00,21,21
Com Tam Thien Huong,San Jose,US,5,09,00,21,21
Com Tam Thien Huong,San Jose,US,6,09,00,21,21
Com Tam Thien Huong,San Jose,US,0,09,00,21,21
Com Tam Thien Huong,San Jose,US,1,09,00,21,21
Com Tam Thien Huong,San Jose,US,3,09,00,21,21
Com Tam Thien Huong,San Jose,US,4,09,00,21,21
Com Tam Thien Huong,San Jose,US,5,09,00,21,21
Com Tam Thien Huong,San Jose,US,6,09,00,21,21
Comedor Guadalajara,Phoenix,US,2,08,00,20,20
Comedor Guadalajara,Phoenix,US,3,08,00,20,20
Comedor Guadalajara,Phoenix,US,4,08,00,21,21
Comedor Guadalajara,Phoenix,US,5,08,00,21,21
Comedor Guadalajara,Phoenix,US,6,08,00,20,20
Commissary,Washington,US,0,08,00,22,22
Commissary,Washington,US,1,08,00,22,22
Commissary,Washington,US,2,08,00,22,22
Commissary,Washington,US,3,08,00,23,23
Commissary,Washington,US,4,08,00,23,23
Commissary,Washington,US,5,08,00,23,23
Commissary,Washington,US,6,08,00,22,22
Committee,Boston,US,0,11,30,23,23
Committee,Boston,US,1,11,30,23,23
Committee,Boston,US,2,11,30,23,23
Committee,Boston,US,3,11,30,02,02
Committee,Boston,US,4,11,30,02,02
Committee,Boston,US,5,11,00,02,02
Committee,Boston,US,6,11,00,23,23
Common Bond Cafe & Bakery,Houston,US,0,07,00,21,21
Common Bond Cafe & Bakery,Houston,US,1,07,00,21,21
Common Bond Cafe & Bakery,Houston,US,2,07,00,21,21
Common Bond Cafe & Bakery,Houston,US,3,07,00,21,21
Common Bond Cafe & Bakery,Houston,US,4,07,00,21,21
Common Bond Cafe & Bakery,Houston,US,5,08,00,21,21
Common Bond Cafe & Bakery,Houston,US,6,08,00,20,20
Common Sage,San Francisco,US,0,10,00,21,21
Common Sage,San Francisco,US,1,08,00,21,21
Common Sage,San Francisco,US,2,08,00,21,21
Common Sage,San Francisco,US,3,08,00,21,21
Common Sage,San Francisco,US,4,08,00,21,21
Common Sage,San Francisco,US,5,09,00,21,21
Common Sage,San Francisco,US,6,09,00,21,21
Compass Rose,Washington,US,0,17,00,02,02
Compass Rose,Washington,US,1,17,00,02,02
Compass Rose,Washington,US,2,17,00,02,02
Compass Rose,Washington,US,3,17,00,02,02
Compass Rose,Washington,US,4,17,00,03,03
Compass Rose,Washington,US,5,17,00,03,03
Compass Rose,Washington,US,6,17,00,02,02
Conchiglia,London,GB,0,12,00,23,23
Conchiglia,London,GB,1,12,00,23,23
Conchiglia,London,GB,2,12,00,23,23
Conchiglia,London,GB,3,12,00,23,23
Conchiglia,London,GB,4,12,00,23,23
Conchiglia,London,GB,5,12,00,23,23
Conchiglia,London,GB,6,12,00,23,23
Condor Japanese Noodle Restaurant,Sydney,AU,0,11,30,22,22
Condor Japanese Noodle Restaurant,Sydney,AU,1,11,30,22,22
Condor Japanese Noodle Restaurant,Sydney,AU,2,11,30,22,22
Condor Japanese Noodle Restaurant,Sydney,AU,3,11,30,22,22
Condor Japanese Noodle Restaurant,Sydney,AU,4,11,30,22,22
Condor Japanese Noodle Restaurant,Sydney,AU,6,11,30,21,21
Coney King Coney Island,Detroit,US,0,06,00,23,23
Coney King Coney Island,Detroit,US,1,06,00,23,23
Coney King Coney Island,Detroit,US,2,06,00,23,23
Coney King Coney Island,Detroit,US,3,06,00,23,23
Coney King Coney Island,Detroit,US,4,06,00,23,23
Coney King Coney Island,Detroit,US,5,06,00,23,23
Constellations,Liverpool,GB,0,09,00,00,00
Constellations,Liverpool,GB,1,09,00,00,00
Constellations,Liverpool,GB,2,09,00,00,00
Constellations,Liverpool,GB,3,09,00,00,00
Constellations,Liverpool,GB,4,09,00,02,02
Constellations,Liverpool,GB,5,09,00,02,02
Constellations,Liverpool,GB,6,09,00,00,00
Contrabando,Sydney,AU,0,12,00,15,15
Contrabando,Sydney,AU,1,12,00,22,22
Contrabando,Sydney,AU,2,12,00,22,22
Contrabando,Sydney,AU,3,12,00,22,22
Contrabando,Sydney,AU,4,12,00,22,22
Cookie,Melbourne,AU,0,12,00,03,03
Cookie,Melbourne,AU,1,12,00,03,03
Cookie,Melbourne,AU,2,12,00,03,03
Cookie,Melbourne,AU,3,12,00,03,03
Cookie,Melbourne,AU,4,12,00,03,03
Cookie,Melbourne,AU,5,12,00,03,03
Cookie,Melbourne,AU,6,12,00,03,03
Cookshop,New York,US,0,08,00,23,23
Cookshop,New York,US,1,08,00,23,23
Cookshop,New York,US,2,08,00,23,23
Cookshop,New York,US,3,08,00,23,23
Cookshop,New York,US,4,08,00,23,23
Cookshop,New York,US,5,10,00,23,23
Cookshop,New York,US,6,10,00,22,22
Coppa,Boston,US,0,12,00,22,22
Coppa,Boston,US,1,12,00,22,22
Coppa,Boston,US,2,12,00,22,22
Coppa,Boston,US,3,12,00,22,22
Coppa,Boston,US,4,12,00,23,23
Coppa,Boston,US,5,11,00,23,23
Coppa,Boston,US,6,11,00,22,22
Coppa Osteria,Houston,US,0,11,00,22,22
Coppa Osteria,Houston,US,1,11,00,22,22
Coppa Osteria,Houston,US,2,11,00,22,22
Coppa Osteria,Houston,US,3,11,00,22,22
Coppa Osteria,Houston,US,4,11,00,23,23
Coppa Osteria,Houston,US,5,11,00,23,23
Coppa Osteria,Houston,US,6,11,00,21,21
Coppa Spuntino,Brisbane,AU,0,07,00,23,23
Coppa Spuntino,Brisbane,AU,1,07,00,23,23
Coppa Spuntino,Brisbane,AU,2,07,00,23,23
Coppa Spuntino,Brisbane,AU,3,07,00,23,23
Coppa Spuntino,Brisbane,AU,4,07,00,23,23
Coppelia,New York,US,0,09,00,09,09
Coppelia,New York,US,1,09,00,09,09
Coppelia,New York,US,2,09,00,09,09
Coppelia,New York,US,3,09,00,09,09
Coppelia,New York,US,4,09,00,09,09
Coppelia,New York,US,5,09,00,09,09
Coppelia,New York,US,6,09,00,09,09
Coppersmith,Boston,US,0,07,00,01,01
Coppersmith,Boston,US,1,07,00,01,01
Coppersmith,Boston,US,2,07,00,01,01
Coppersmith,Boston,US,3,07,00,01,01
Coppersmith,Boston,US,4,07,00,01,01
Coppersmith,Boston,US,5,08,00,01,01
Coppersmith,Boston,US,6,08,00,01,01
Copycat Co,Washington,US,0,17,00,02,02
Copycat Co,Washington,US,1,17,00,02,02
Copycat Co,Washington,US,2,17,00,02,02
Copycat Co,Washington,US,3,17,00,02,02
Copycat Co,Washington,US,4,17,00,03,03
Copycat Co,Washington,US,5,17,00,03,03
Copycat Co,Washington,US,6,17,00,02,02
Coqueta,San Francisco,US,0,16,00,22,22
Coqueta,San Francisco,US,1,11,30,22,22
Coqueta,San Francisco,US,2,11,30,22,22
Coqueta,San Francisco,US,3,11,30,23,23
Coqueta,San Francisco,US,4,11,30,23,23
Coqueta,San Francisco,US,5,11,30,23,23
Coqueta,San Francisco,US,6,11,30,22,22
Corbett & Claude,Brisbane,AU,0,11,30,00,00
Corbett & Claude,Brisbane,AU,1,11,30,00,00
Corbett & Claude,Brisbane,AU,2,11,30,00,00
Corbett & Claude,Brisbane,AU,3,11,30,00,00
Corbett & Claude,Brisbane,AU,4,11,30,00,00
Corbett & Claude,Brisbane,AU,5,17,00,00,00
Cordon Bleu,San Francisco,US,1,11,30,22,22
Cordon Bleu,San Francisco,US,2,11,30,22,22
Cordon Bleu,San Francisco,US,3,11,30,22,22
Cordon Bleu,San Francisco,US,4,11,30,22,22
Cordon Bleu,San Francisco,US,5,11,30,22,22
Cordon Bleu,San Francisco,US,6,16,00,22,22
Corduroy,Phoenix,US,0,11,00,21,21
Corduroy,Phoenix,US,1,11,00,21,21
Corduroy,Phoenix,US,2,11,00,22,22
Corduroy,Phoenix,US,3,11,00,22,22
Corduroy,Phoenix,US,4,11,00,23,23
Corduroy,Phoenix,US,5,11,00,23,23
Corduroy,Phoenix,US,6,10,00,21,21
Corduroy,Washington,US,0,17,30,22,22
Corduroy,Washington,US,1,17,30,22,22
Corduroy,Washington,US,2,17,30,22,22
Corduroy,Washington,US,3,17,30,22,22
Corduroy,Washington,US,4,17,30,22,22
Corduroy,Washington,US,5,17,00,23,23
Coreanos,Houston,US,1,11,00,15,15
Coreanos,Houston,US,2,11,00,15,15
Coreanos,Houston,US,3,11,00,15,15
Coreanos,Houston,US,3,16,00,00,00
Coreanos,Houston,US,4,17,00,00,00
Coreanos,Houston,US,5,20,00,00,00
Corelli's Cafe,Auckland,NZ,0,07,00,23,23
Corelli's Cafe,Auckland,NZ,1,07,00,23,23
Corelli's Cafe,Auckland,NZ,2,07,00,23,23
